Date,Company,State,City,Level,Working Mode,Average_salary
2024-07-10,Prepaid Wireless Wholesale Llc,Maryland,Rockville,Mid-level,On-Site,68000.0
2024-07-10,Missionboxsol,Maryland,Annapolis,Senior,On-Site,170000.0
2024-07-10,Peraton,Maryland,Columbia,Mid-level,On-Site,247000.0
2024-07-10,Booz Allen,Maryland,Bethesda,Mid-level,On-Site,180050.0
2024-07-10,Peraton,Maryland,Bethesda,Senior,On-Site,145500.0
2024-07-10,Missionboxsol,Maryland,Annapolis,Mid-level,On-Site,140000.0
2024-07-10,Johns Hopkins University,Maryland,Maryland,Mid-level,On-Site,65400.0
2024-07-10,Northrop Grumman,Maryland,Linthicum,Mid-level,On-Site,161050.0
2024-07-10,Amgen,Massachusetts,Cambridge,Mid-level,On-Site,116842.0
2024-07-10,Novartis,Massachusetts,Cambridge,Mid-level,On-Site,82000.0
2024-07-10,State Street,Massachusetts,Burlington,Manager,On-Site,197500.0
2024-07-10,Mckesson,Massachusetts,Massachusetts,Mid-level,On-Site,160250.0
2024-07-10,Autonodyne Llc,Massachusetts,Boston,Senior,On-Site,132500.0
2024-07-10,Amazon.com Services Llc,Massachusetts,Boston,Senior,On-Site,205200.0
2024-07-10,State Street,Massachusetts,Quincy,Senior,On-Site,147500.0
2024-07-10,Amazon.com Services Llc,Massachusetts,Boston,Senior,On-Site,198000.0
2024-07-10,Kla,Michigan,Ann Arbor,Manager,On-Site,123650.0
2024-07-10,Target,Minnesota,Minneapolis,Mid-level,On-Site,157600.0
2024-07-10,Rvo Health,Minnesota,Minneapolis,Senior,On-Site,113750.0
2024-07-10,Mastercard,Missouri,O'Fallon,Senior,On-Site,168000.0
2024-07-10,Mastercard,Missouri,O'Fallon,Senior,On-Site,149500.0
2024-07-10,Thomas & Herbert Consulting Llc,Missouri,St. Louis,Senior,On-Site,127500.0
2024-07-10,The Cigna Group,Missouri,St. Louis,Senior,Hybrid,145450.0
2024-07-10,Mastercard,Missouri,O'Fallon,Senior,On-Site,149500.0
2024-07-10,Paypal,Nebraska,Nebraska,Manager,On-Site,110375.0
2024-07-10,Johnson & Johnson,New Jersey,Titusville,Mid-level,On-Site,135375.0
2024-07-10,Burlington Stores,New Jersey,Edgewater Park,Mid-level,On-Site,132500.0
2024-07-10,Rutgers University,New Jersey,Piscataway,Senior,On-Site,132946.5
2024-07-10,Johnson & Johnson,New Jersey,Titusville,Associate,On-Site,190000.0
2024-07-10,Chubb,New Jersey,Jersey City,Lead,On-Site,171750.0
2024-07-10,Abridge,New York,New York,Mid-level,On-Site,250000.0
2024-07-10,Instagram,New York,New York,Mid-level,On-Site,243500.0
2024-07-10,Instagram,New York,New York,Mid-level,On-Site,243500.0
2024-07-10,Paramount,New York,New York,Mid-level,On-Site,110700.0
2024-07-10,Nbcuniversal,New York,New York,Mid-level,On-Site,202500.0
2024-07-10,Meta,New York,New York,Mid-level,On-Site,243500.0
2024-07-10,Ryder System,New York,Albany,Mid-level,Remote,70000.0
2024-07-10,Cvs Health,New York,New York,Lead,On-Site,196086.25
2024-07-10,Cvs Health,New York,New York,Mid-level,On-Site,154153.0
2024-07-10,Paypal,New York,New York,Mid-level,On-Site,165600.0
2024-07-10,Amex,New York,New York,Manager,On-Site,127500.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,169150.0
2024-07-10,Captions,New York,New York,Mid-level,On-Site,185000.0
2024-07-10,Columbia University,New York,New York,Associate,On-Site,85000.0
2024-07-10,Paypal,New York,New York,Manager,On-Site,165600.0
2024-07-10,Uber,New York,New York,Mid-level,On-Site,195250.0
2024-07-10,Amazon Advertising Llc,New York,New York,Mid-level,On-Site,179100.0
2024-07-10,Evolutioniq,New York,New York,Senior,On-Site,200000.0
2024-07-10,"Amazon Development Center U.s., Inc. - B02",New York,New York,Mid-level,On-Site,179100.0
2024-07-10,Zenith,New York,New York,Manager,On-Site,107500.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,195450.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,176450.0
2024-07-10,Apollo,New York,New York,Lead,On-Site,225000.0
2024-07-10,Dow Jones,New York,New York,Mid-level,On-Site,175000.0
2024-07-10,"Amazon Web Services, Inc.",New York,New York,Mid-level,On-Site,195450.0
2024-07-10,Bloomberg,New York,New York,Senior,On-Site,212500.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,179100.0
2024-07-10,Insagic,New York,New York,Associate,On-Site,142750.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,217300.0
2024-07-10,Pfizer,New York,New York,Senior,On-Site,156400.0
2024-07-10,Apple,New York,New York,Mid-level,On-Site,249550.0
2024-07-10,Amazon.com Services Llc,New York,New York,Senior,On-Site,144550.0
2024-07-10,Relx,New York,New York,Lead,On-Site,167350.0
2024-07-10,Relx,New York,New York,Lead,On-Site,167350.0
2024-07-10,Headway,New York,New York,Senior,On-Site,195500.0
2024-07-10,Amazon.com Services Llc,New York,New York,Mid-level,On-Site,244450.0
2024-07-10,Moody's,New York,New York,Senior,On-Site,148475.0
2024-07-10,Trane Technologies,North Carolina,Davidson,Mid-level,On-Site,79000.0
2024-07-10,Ryder System,North Carolina,Raleigh,Mid-level,Remote,70000.0
2024-07-10,S&p Global,North Carolina,Cary,Lead,On-Site,142250.0
2024-07-10,Trane Technologies,North Carolina,Davidson,Lead,On-Site,165500.0
2024-07-10,Lowe's,North Carolina,Charlotte,Mid-level,On-Site,133850.0
2024-07-10,Kitware,North Carolina,Carrboro,Mid-level,On-Site,147500.0
2024-07-10,Lendingtree,North Carolina,Charlotte,Mid-level,On-Site,242500.0
2024-07-10,Fortrea,North Carolina,Durham,Mid-level,On-Site,121410.5
2024-07-10,Kitware,North Carolina,Carrboro,Lead,On-Site,177500.0
2024-07-10,United States Postal Service,North Carolina,Raleigh,Mid-level,On-Site,129792.5
2024-07-10,Labcorp,North Carolina,Durham,Senior,On-Site,134000.0
2024-07-10,Ally Financial,North Carolina,Charlotte,Manager,On-Site,162500.0
2024-07-10,Fortrea,North Carolina,Durham,Mid-level,On-Site,101807.5
2024-07-10,Cognizant,North Carolina,Cary,Mid-level,On-Site,210000.0
2024-07-10,Ibm,North Carolina,Research Triangle Park,Mid-level,On-Site,203000.0
2024-07-10,Cognizant,North Carolina,Raleigh,Lead,hybrid,155000.0
2024-07-10,Fortrea,North Carolina,Durham,Senior,On-Site,127107.5
2024-07-10,Msc Industrial Supply Co.,North Carolina,Davidson,Mid-level,hybrid,91260.0
2024-07-10,University Of North Dakota,North Dakota,Grand Forks,Mid-level,On-Site,76500.0
2024-07-10,Sherwin-williams,Ohio,Cleveland,Senior,On-Site,115569.0
2024-07-10,Northrop Grumman,Ohio,Wright-Patterson AFB,Mid-level,On-Site,166200.0
2024-07-10,Jpmorgan Chase & Co,Ohio,Columbus,Senior,On-Site,215500.0
2024-07-10,"Amazon Development Center U.s., Inc.",Oregon,Portland,Mid-level,On-Site,179100.0
2024-07-10,"Amazon Development Center U.s., Inc.",Oregon,Portland,Senior,On-Site,205200.0
2024-07-10,Ryder System,Pennsylvania,Harrisburg,Mid-level,Remote,70000.0
2024-07-10,Merck Sharp & Dohme,Pennsylvania,West Point,Senior,On-Site,158115.0
2024-07-10,Engen,Pennsylvania,Pennsylvania,Senior,On-Site,124800.0
2024-07-10,"Innovet Health, Llc",Remote,Remote,Mid-level,On-Site,140000.0
2024-07-10,Citizen Health,Remote,Remote,Mid-level,On-Site,115000.0
2024-07-10,Ryder System,Remote,Remote,Mid-level,Remote,70000.0
2024-07-10,Andros.co,Remote,Remote,Mid-level,On-Site,175000.0
2024-07-10,Allstate,Remote,Remote,Mid-level,On-Site,145812.5
2024-07-10,Fico,Remote,Remote,Lead,On-Site,135000.0
2024-07-10,Tecton,Remote,Remote,Manager,On-Site,184000.0
2024-07-10,Ntt Data,Remote,Remote,Lead,Remote,152500.0
2024-07-10,Ttg Talent Solutions,Remote,Remote,Manager,On-Site,150000.0
2024-07-10,Medtronic,Remote,Remote,Senior,On-Site,116000.0
2024-07-10,Thomson Reuters,Remote,Remote,Senior,On-Site,203900.0
2024-07-10,Huddle Up,Remote,Remote,Senior,On-Site,102500.0
2024-07-10,Ryder System,Rhode Island,Providence,Mid-level,Remote,70000.0
2024-07-10,Ryder System,South Carolina,Columbia,Mid-level,Remote,70000.0
2024-07-10,Ryder System,Tennessee,Nashville,Mid-level,Remote,70000.0
2024-07-10,Amazon.com Services Llc,Tennessee,Nashville,Senior,On-Site,195450.0
2024-07-10,Brookwoods Group,Texas,Spring,Mid-level,On-Site,185000.0
2024-07-10,Sitewise Analytics,Texas,Dallas,Senior,On-Site,90000.0
2024-07-10,Ryder System,Texas,Austin,Mid-level,Remote,70000.0
2024-07-10,Cognizant,Texas,Houston,Mid-level,On-Site,108250.0
2024-07-10,Paypal,Texas,Austin,Senior,On-Site,144550.0
2024-07-10,Usaa,Texas,San Antonio,Mid-level,On-Site,265915.0
2024-07-10,"T-mobile Usa, Inc.",Texas,Frisco,Mid-level,On-Site,194800.0
2024-07-10,Ntt Data,Texas,Plano,Lead,Remote,152500.0
2024-07-10,Meta,Texas,Austin,Mid-level,On-Site,157500.0
2024-07-10,Pepsico,Texas,Plano,Mid-level,On-Site,156250.0
2024-07-10,Amazon.com Services Llc,Texas,Austin,Senior,On-Site,205200.0
2024-07-10,University Of Texas At Austin,Texas,Austin,Mid-level,On-Site,70000.0
2024-07-10,Swift Financial Messaging Services,Virginia,Manassas,Senior,On-Site,161900.0
2024-07-10,Ryder System,Virginia,Richmond,Mid-level,Remote,70000.0
2024-07-10,Peraton,Virginia,Arlington,Mid-level,On-Site,135000.0
2024-07-10,Hii,Virginia,Newport News,Mid-level,On-Site,69215.25
2024-07-10,Ib3 Global Solutions,Virginia,Fort Belvoir,Mid-level,On-Site,80000.0
2024-07-10,"Amazon Web Services, Inc.",Virginia,Herndon,Senior,On-Site,138200.0
2024-07-10,"Amazon Development Center U.s., Inc.",Virginia,Arlington,Senior,On-Site,205200.0
2024-07-10,Booz Allen,Virginia,McLean,Mid-level,On-Site,88500.0
2024-07-10,"Maximus Services, Llc",Virginia,Tysons,Mid-level,On-Site,73250.0
2024-07-10,Booz Allen,Virginia,McLean,Senior,On-Site,123800.0
2024-07-10,Amazon.com Services Llc,Virginia,Arlington,Mid-level,On-Site,176450.0
2024-07-10,Gartner,Virginia,Virginia,Mid-level,On-Site,208900.0
2024-07-10,Dept Of Corr - Central Admin,Virginia,Virginia,Associate,On-Site,249973.0
2024-07-10,"Amazon Web Services, Inc.",Virginia,Arlington,Senior,On-Site,138200.0
2024-07-10,Leidos,Virginia,Virginia,Mid-level,On-Site,171550.0
2024-07-10,Amazon.com Services Llc,Virginia,Arlington,Manager,On-Site,182150.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,169150.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,160050.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Uber,Washington,Seattle,Mid-level,On-Site,203000.0
2024-07-10,Meta,Washington,Seattle,Mid-level,On-Site,243500.0
2024-07-10,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-10,Alaska Airlines,Washington,Seattle,Senior,On-Site,140000.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,169150.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Microsoft,Washington,Redmond,Mid-level,On-Site,215800.0
2024-07-10,"T-mobile Usa, Inc.",Washington,Bellevue,Senior,On-Site,148500.0
2024-07-10,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,210200.0
2024-07-10,Apple,Washington,Seattle,Mid-level,On-Site,187400.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,163950.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,195450.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Hii,Washington,Bremerton,Mid-level,On-Site,55000.0
2024-07-10,"T-mobile Usa, Inc.",Washington,Bellevue,Mid-level,On-Site,194800.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,220250.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,206400.0
2024-07-10,Hii,Washington,Bremerton,Mid-level,On-Site,34950.0
2024-07-10,Amazon.com Services Llc - A57,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,105000.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc - A57,Washington,Seattle,Mid-level,On-Site,195450.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,220900.0
2024-07-10,Hii,Washington,Bremerton,Mid-level,On-Site,34950.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,195450.0
2024-07-10,Blue Origin,Washington,Seattle,Mid-level,On-Site,112560.0
2024-07-10,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-10,Luttechub,Washington,Seattle,Mid-level,On-Site,190658.0
2024-07-10,Amazon.com Services Llc - A57,Washington,Bellevue,Manager,On-Site,207350.0
2024-07-10,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,176700.0
2024-07-10,Amazon Us Services Llc,Washington,Bellevue,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,206400.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,244450.0
2024-07-10,"Amazon Web Services, Inc.",Washington,Seattle,Mid-level,On-Site,169500.0
2024-07-10,Fis Global,Washington,Seattle,Mid-level,On-Site,182490.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,179100.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,266200.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,176450.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,244450.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,145700.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Bellevue,Manager,On-Site,216550.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,244450.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,176450.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,195450.0
2024-07-10,"Amazon Web Services, Inc. - A97",Washington,Seattle,Mid-level,On-Site,169300.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Manager,On-Site,217300.0
2024-07-10,Blue Origin,Washington,Seattle,Mid-level,On-Site,204591.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,295050.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Manager,On-Site,268350.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Mid-level,On-Site,179100.0
2024-07-10,Fis Global,Washington,Seattle,Mid-level,On-Site,253395.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,174400.0
2024-07-10,"Amazon Data Services, Inc.",Washington,Seattle,Mid-level,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,205200.0
2024-07-10,Annapurna Labs (u.s.) Inc.,Washington,Seattle,Mid-level,On-Site,206400.0
2024-07-10,Amazon.com Services Llc,Washington,Bellevue,Senior,On-Site,205200.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Mid-level,On-Site,189800.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Seattle,Mid-level,On-Site,191800.0
2024-07-10,Walmart,Washington,Bellevue,Mid-level,On-Site,195000.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,92850.0
2024-07-10,Amazon.com Services Llc,Washington,Seattle,Senior,On-Site,205200.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Bellevue,Mid-level,On-Site,206400.0
2024-07-10,"Amazon Development Center U.s., Inc.",Washington,Seattle,Senior,On-Site,195450.0
2024-07-10,Fis Global,Washington,Seattle,Senior,On-Site,154950.0
2024-07-10,State Of Washington,Washington,Tumwater,Manager,On-Site,111642.0
2024-07-10,Crisis Prevention Institute,Wisconsin,Milwaukee,Senior,On-Site,142500.0
2024-07-14,Mth Consulting,Alabama,Huntsville,Mid-level,On-Site,120000.0
2024-07-14,Recruiting From Scratch,Alabama,Huntsville,Mid-level,On-Site,217500.0
2024-07-14,Mth Consulting,Alabama,Huntsville,Mid-level,On-Site,187500.0
2024-07-14,Workday,Alaska,Pleasanton,Senior,On-Site,198600.0
2024-07-14,U.s. Army Cyber Command,Arizona,Phoenix,Mid-level,On-Site,151039.5
2024-07-14,Amex,Arizona,Phoenix,Mid-level,On-Site,102500.0
2024-07-14,Motion Recruitment,Arizona,Arizona,Mid-level,On-Site,162500.0
2024-07-14,Wells Fargo,Arizona,Chandler,Senior,On-Site,134200.0
2024-07-14,Intel,Arizona,Phoenix,Manager,On-Site,223610.0
2024-07-14,Walmart,Arkansas,Bentonville,Senior,On-Site,175500.0
2024-07-14,Walmart,Arkansas,Bentonville,Mid-level,On-Site,181500.0
2024-07-14,Walmart,Arkansas,Bentonville,Senior,On-Site,141000.0
2024-07-14,Walmart,Arkansas,Bentonville,Mid-level,On-Site,195000.0
2024-07-14,Tiktok,Arkansas,San Jose,Mid-level,On-Site,270750.0
2024-07-14,Paypal,California,San Jose,Mid-level,On-Site,124350.0
2024-07-14,Booz Allen,California,San Diego,Junior,On-Site,98650.0
2024-07-14,Instagram,California,San Francisco,Mid-level,On-Site,243500.0
2024-07-14,Uber,California,San Francisco,Mid-level,On-Site,157250.0
2024-07-14,Adobe,California,San Jose,Senior,On-Site,178300.0
2024-07-14,Workday,California,Pleasanton,Senior,On-Site,198600.0
2024-07-14,Uber,California,San Francisco,Mid-level,On-Site,148000.0
2024-07-14,Afterpay,California,San Francisco,Mid-level,On-Site,180400.0
2024-07-14,Uber,California,San Francisco,Mid-level,On-Site,174000.0
2024-07-14,Albertsons Companies,California,Pleasanton,Mid-level,On-Site,201200.0
2024-07-14,Samsung Electronics,California,Mountain View,Mid-level,On-Site,255000.0
2024-07-14,Uber,California,San Francisco,Mid-level,On-Site,157250.0
2024-07-14,Bristol-myers Squibb,California,San Diego,Mid-level,On-Site,116150.0
2024-07-14,Id.me,California,Mountain View,Senior,On-Site,219500.0
2024-07-14,Adobe,California,San Jose,Senior,On-Site,152950.0
2024-07-14,Tiktok,California,San Jose,Mid-level,On-Site,270750.0
2024-07-14,Apple,California,Cupertino,Mid-level,On-Site,165800.0
2024-07-14,Nvidia,California,Santa Clara,Mid-level,On-Site,223750.0
2024-07-14,Skyworks,California,Irvine,Mid-level,On-Site,160600.0
2024-07-14,Apple,California,Cupertino,Mid-level,On-Site,197700.0
2024-07-14,Collective Health,California,San Francisco Bay Area,Senior,On-Site,146250.0
2024-07-14,Johnson & Johnson,California,San Diego,Mid-level,On-Site,135375.0
2024-07-14,Amazon.com Services Llc,California,Palo Alto,Mid-level,On-Site,195450.0
2024-07-14,Databricks,California,Mountain View,Mid-level,On-Site,195500.0
2024-07-14,Pinterest,California,San Francisco Bay Area,Mid-level,On-Site,226272.5
2024-07-14,Meta,California,Menlo Park,Manager,On-Site,207500.0
2024-07-14,Docusign,California,San Francisco,Senior,On-Site,156475.0
2024-07-14,Amgen,California,Thousand Oaks,Senior,On-Site,156558.5
2024-07-14,Apple,California,Sunnyvale,Mid-level,On-Site,197700.0
2024-07-14,Amgen,California,Thousand Oaks,Senior,On-Site,156558.5
2024-07-14,Netflix,California,Los Gatos,Mid-level,On-Site,680000.0
2024-07-14,"Amazon Development Center U.s., Inc.",California,Santa Clara,Mid-level,On-Site,146750.0
